Date,VTI,SPY,EFA,EEM,TLT,IEF,LQD
2004-08-10,35.046,72.6557,24.2573,11.2502,42.7047,47.6182,46.2612
2004-08-11,34.958,72.5082,24.1766,11.1457,42.8889,47.7816,46.2275
2004-08-12,34.572,71.7172,23.9078,11.0211,42.9784,47.8436,46.2907
2004-08-13,34.6261,71.858,24.0512,11.0384,43.1178,47.9281,46.4762
2004-08-16,35.063,72.6021,24.2931,11.1889,42.9685,47.8774,46.4298
2004-08-17,35.239,73.011,24.311,11.2638,43.2123,48.1028,46.6827
2004-08-18,35.6623,73.7618,24.4956,11.3971,43.0033,47.945,46.5478
2004-08-19,35.5539,73.5473,24.4383,11.4093,43.1078,48.0633,46.7122
2004-08-20,35.8519,74.0635,24.553,11.4662,43.068,47.9675,46.5436
2004-08-23,35.7706,73.8758,24.354,11.5282,42.8192,47.8041,46.4551
2004-08-24,35.7131,73.9764,24.3487,11.495,42.8441,47.8492,46.4129
2004-08-25,36.0314,74.4791,24.6068,11.6319,42.9934,47.8548,46.6321
2004-08-26,36.0144,74.4791,24.6247,11.6477,43.2372,48.0633,46.6617
2004-08-27,36.1465,74.7138,24.6874,11.6261,43.2074,48.007,46.7713
2004-08-30,35.8891,74.097,24.5978,11.5635,43.4114,48.176,46.9525
2004-08-31,36.0144,74.4858,24.8272,11.6139,43.6801,48.3845,47.1507
2004-09-01,36.0821,74.6266,24.8487,11.7097,43.7251,48.3766,47.0605
2004-09-02,36.4885,75.4713,25.1086,11.8552,43.2954,48.1166,46.8616
2004-09-03,36.3666,75.1629,24.7752,11.7291,43.3004,47.9866,46.4934
2004-09-07,36.6206,75.659,25.1211,11.8191,43.2555,48.0148,46.7558
2004-09-08,36.4682,75.4713,25.1086,11.8119,43.6202,48.2918,46.9547
2004-09-09,36.5426,75.4042,25.0279,11.848,43.4553,48.2071,47.052
2004-09-10,36.7865,75.7931,25.2161,11.9603,43.5202,48.3031,47.0267
2004-09-13,36.844,76.0411,25.3057,12.0698,43.7101,48.4218,47.1875
2004-09-14,36.9524,76.1953,25.3684,12.0655,43.7551,48.4331,47.2002
2004-09-15,36.7221,75.6188,25.0046,12.0122,43.6551,48.3823,47.2002
2004-09-16,36.8406,75.8467,25.1695,12.1627,44.1498,48.6479,47.471
2004-09-17,36.9524,76.1691,25.2519,12.2441,43.93,48.4784,47.2933
2004-09-20,36.8102,75.7114,25.0942,12.2563,44.2197,48.7553,47.5514
2004-09-21,37.0472,76.0413,25.4867,12.3845,44.3497,48.7892,47.5683
2004-09-22,36.5393,75.0921,25.0727,12.1973,44.8094,48.9871,47.7376
2004-09-23,36.3835,74.6882,25.0046,12.2513,44.6295,48.8175,47.5472
2004-09-24,36.4648,75.0315,25.0369,12.2167,44.6845,48.8118,47.5303
2004-09-27,36.2803,74.5535,24.9114,12.144,44.8793,48.9475,47.6953
2004-09-28,36.4774,74.9103,25.1552,12.2945,44.6995,48.8966,47.6615
2004-09-29,36.5589,75.2873,25.2519,12.3593,44.2647,48.5914,47.4372
2004-09-30,36.6201,75.2335,25.3415,12.4241,44.0948,48.5405,47.2975
2004-10-01,37.2114,76.5058,25.7358,12.6618,43.8746,48.3461,47.0881
2004-10-04,37.3337,76.6336,25.7752,12.8779,43.9398,48.3631,47.0583
2004-10-05,37.3235,76.674,25.7896,12.7828,43.9398,48.3631,47.2537
2004-10-06,37.5512,77.1991,25.8864,12.9305,43.7391,48.2043,47.1178
2004-10-07,37.2114,76.3711,25.7089,12.8203,43.5485,48.1193,47.0158
2004-10-08,36.9021,75.7383,25.8882,12.7266,44.1255,48.5275,47.4747
2004-10-11,36.9905,76.048,25.9509,12.7929,44.1706,48.6068,47.5172
2004-10-12,36.9089,75.7518,25.6552,12.5912,44.271,48.6068,47.5426
2004-10-13,36.6371,75.0854,25.476,12.4205,44.4315,48.7826,47.7253
2004-10-14,36.3108,74.4795,25.3415,12.2513,44.6422,48.9526,47.9207
2004-10-15,36.5079,74.8969,25.6301,12.4148,44.4867,48.7882,47.7083
2004-10-18,36.6677,75.1796,25.7322,12.5466,44.5068,48.862,47.789
2004-10-19,36.3448,74.5468,25.6821,12.4861,44.6221,48.8449,47.7805
2004-10-20,36.355,74.3987,25.7806,12.4076,44.9282,49.0661,47.9377
2004-10-21,36.5215,74.8834,25.9312,12.5862,44.9583,48.998,47.8953
2004-10-22,36.1919,74.0419,25.7717,12.4962,45.0636,49.1341,47.857
2004-10-25,36.1647,73.9544,25.7448,12.53,45.0988,49.1908,47.9632
2004-10-26,36.7356,75.0854,25.8882,12.5754,44.9633,49.1057,47.9122
2004-10-27,37.1876,75.9874,26.157,12.7915,44.5218,48.8053,47.6234
2004-10-28,37.1706,76.2163,26.2287,12.7281,44.6673,48.879,47.7041
2004-10-29,37.2794,76.2029,26.2287,12.7778,44.873,49.0207,47.857
2004-11-01,37.3337,76.4115,26.2735,12.8729,44.5939,48.779,47.657
2004-11-02,37.2454,76.4384,26.4778,12.9024,44.6594,48.8984,47.7295
2004-11-03,37.7279,77.401,26.7914,13.0904,44.6796,48.8814,47.6357
2004-11-04,38.3192,78.4579,27.166,13.2884,44.7249,48.8529,47.8404
2004-11-05,38.4552,78.9493,27.2932,13.3388,44.2362,48.489,47.6357
2004-11-08,38.36,78.8349,27.1033,13.1883,44.0801,48.4208,47.4352
2004-11-09,38.4008,78.6801,27.0352,13.2733,44.0549,48.4321,47.4438
2004-11-10,38.4212,78.7407,26.9832,13.2884,43.8886,48.3355,47.4011
2004-11-11,38.7814,79.3398,27.2771,13.4397,43.7929,48.3241,47.4054
2004-11-12,39.1144,79.9658,27.5997,13.6666,44.2664,48.5061,47.6442
2004-11-15,39.1416,80.1623,27.6266,13.6795,44.3068,48.5288,47.6613
2004-11-16,38.9105,79.5884,27.3936,13.5232,44.3068,48.4776,47.6357
2004-11-17,39.1382,80.061,27.7431,13.8286,44.6846,48.7335,47.9001
2004-11-18,39.1994,80.1691,27.6804,13.8538,44.8206,48.7733,47.9768
2004-11-19,38.7236,79.2778,27.5011,13.6558,44.4629,48.5061,47.7253
2004-11-22,38.9785,79.6559,27.5818,13.7091,44.6947,48.5402,47.7039
2004-11-23,38.9921,79.7775,27.6355,13.7328,44.7501,48.4947,47.7636
2004-11-24,39.2164,79.9665,27.761,13.879,44.7501,48.5629,47.7593
2004-11-26,39.2164,79.9057,27.9223,14.1095,44.4579,48.3866,47.5888
2004-11-29,39.1314,79.5411,28.0119,14.0231,43.9843,48.0966,47.2135
2004-11-30,39.0465,79.5951,27.8237,14.049,43.798,48.0511,47.2732
2004-12-01,39.5528,80.4999,28.3076,14.1563,43.7297,48.0352,47.2449
2004-12-02,39.5324,80.5674,28.2628,14.1354,43.5526,47.9268,47.0951
2004-12-03,39.5392,80.5134,28.4313,14.1995,44.2304,48.4059,47.3605
2004-12-06,39.5154,80.4864,28.2574,14.1794,44.3822,48.4972,47.4932
2004-12-07,39.128,79.7369,28.1033,13.9619,44.4378,48.4915,47.6045
2004-12-08,39.2844,80.2028,28.0836,13.8884,45.1308,48.8509,47.7672
2004-12-09,39.4679,80.4864,27.9671,13.6622,44.8324,48.7368,47.8785
2004-12-10,39.4203,80.5674,27.6929,13.6486,44.9437,48.8109,47.8999
2004-12-13,39.7941,81.2696,28.1105,13.856,45.0398,48.8452,47.9941
2004-12-14,39.9708,81.5532,28.1194,13.9835,45.2168,48.9307,48.0155
2004-12-15,40.0999,81.6139,28.2897,14.1772,45.6266,49.1075,48.2724
2004-12-16,40.032,81.5666,28.1105,14.1059,44.9538,48.7311,47.8571
2004-12-17,39.8281,81.0226,28.0298,14.0735,44.8931,48.6683,47.9085
2004-12-20,39.7567,81.043,28.2861,14.2572,44.974,48.7254,47.8743
2004-12-21,40.1271,81.667,28.485,14.394,45.1106,48.7938,47.8957
2004-12-22,40.2767,81.8637,28.528,14.3904,44.9588,48.7425,47.947
2004-12-23,40.3209,81.9248,28.7153,14.4883,44.8122,48.6797,48.0326
2004-12-27,40.1276,81.7552,28.9409,14.4774,44.4631,48.4744,47.7758
2004-12-28,40.4628,82.2029,29.1338,14.5525,44.4277,48.4687,47.8271
2004-12-29,40.521,82.325,28.9937,14.6327,44.3822,48.3717,47.7544
2004-12-30,40.4868,82.169,28.9974,14.5955,44.6806,48.5543,47.9256
2004-12-31,40.3841,81.9926,29.1611,14.7158,44.9625,48.612,47.9308
2005-01-03,40.0934,81.606,28.9519,14.5627,45.0589,48.7094,48.2402
2005-01-04,39.5597,80.6088,28.3969,14.1143,44.5867,48.406,47.9694
2005-01-05,39.286,80.0526,28.3787,13.9415,44.8254,48.4862,48.0081
2005-01-06,39.4742,80.4596,28.3787,13.9321,44.8558,48.5319,48.0425
2005-01-07,39.3476,80.3442,28.2513,13.959,44.9574,48.4919,48.021
2005-01-10,39.505,80.7241,28.3787,13.9765,45.0285,48.4862,47.9393
2005-01-11,39.2655,80.1679,28.3241,13.9503,45.2925,48.5834,48.0511
2005-01-12,39.44,80.4324,28.5515,14.1216,45.3534,48.6578,48.0984
2005-01-13,39.1321,79.788,28.3059,14.0633,45.7901,48.8524,48.2273
2005-01-14,39.3065,80.2086,28.4423,14.3148,45.785,48.8238,48.2832
2005-01-18,39.7342,81.043,28.4642,14.2893,45.9374,48.8066,48.3089
2005-01-19,39.3784,80.195,28.1694,14.0924,46.0694,48.8352,48.382
2005-01-20,39.1389,79.7066,27.982,13.9175,46.1608,48.9211,48.296
2005-01-21,38.9371,79.2182,28.093,14.107,46.2116,49.0183,48.4035
2005-01-24,38.7284,79.0621,28.1421,14.0851,46.4096,49.0126,48.4895
2005-01-25,38.8276,79.286,28.1512,14.2127,45.9729,48.8295,48.3261
2005-01-26,39.0671,79.5234,28.4915,14.4205,46.0592,48.8409,48.3433
2005-01-27,39.1218,79.6591,28.5333,14.4344,45.9729,48.7666,48.2402
2005-01-28,38.9781,79.6591,28.4696,14.4475,46.435,49.0183,48.5195
2005-01-31,39.3749,80.1543,28.6061,14.6378,46.567,49.0355,48.5195
2005-02-01,39.5973,80.6631,28.7844,14.7632,46.4931,49.0017,48.5096
2005-02-02,39.7786,80.9073,28.8245,14.8098,46.6001,49.0074,48.4665
2005-02-03,39.5802,80.697,28.668,14.7945,46.5746,48.927,48.5268
2005-02-04,40.0762,81.5585,28.8154,15.0256,47.2219,49.1796,48.6821
2005-02-07,40.0591,81.45,28.6334,15.073,47.5736,49.2771,48.6994
2005-02-08,40.1276,81.545,28.6334,15.1022,47.8437,49.3231,48.8762
2005-02-09,39.7512,80.9344,28.5606,15.0533,47.9712,49.5641,49.0488
2005-02-10,39.8881,81.2261,28.8572,15.1262,47.3239,49.2542,48.8762
2005-02-11,40.2131,81.9248,29.0574,15.2735,47.2933,49.191,48.7339
2005-02-14,40.2233,81.8637,29.2831,15.3829,47.4411,49.2542,48.8159
2005-02-15,40.367,82.169,29.4796,15.4193,47.2015,49.1796,48.7426
2005-02-16,40.3739,82.2233,29.2194,15.3719,47.0232,49.0017,48.5096
2005-02-17,40.1105,81.5585,29.2794,15.3464,46.7275,48.8926,48.4018
2005-02-18,40.0934,81.667,29.425,15.5352,46.3096,48.6458,48.3198
2005-02-22,39.4879,80.4528,29.3558,15.4784,46.1057,48.6515,48.2767
2005-02-23,39.6965,81.0294,29.3704,15.5498,46.2586,48.6917,48.3457
2005-02-24,39.9976,81.5653,29.4159,15.7911,46.1567,48.6113,48.2507
2005-02-25,40.3978,82.3725,29.758,16.082,46.381,48.6802,48.3371
2005-02-28,40.196,81.8298,29.6889,16.055,45.8815,48.3645,48.0652
2005-03-01,40.4252,82.2368,29.8526,16.1002,45.8672,48.3651,48.0562
2005-03-02,40.391,82.1961,29.6288,15.8349,45.8058,48.3593,48.0735
2005-03-03,40.4354,82.2301,29.6434,15.8786,45.7802,48.3306,48.0692
2005-03-04,40.8425,83.2544,30.162,16.0682,46.2762,48.5493,48.2251
2005-03-07,40.9452,83.2951,30.0346,16.1739,46.4602,48.5608,48.3637
2005-03-08,40.6852,82.9831,30.1165,16.0507,46.0205,48.3306,48.1471
2005-03-09,40.3157,82.0605,29.98,15.9588,45.2689,47.9622,47.6881
2005-03-10,40.2439,82.2436,30.0783,15.8057,45.5451,48.0485,47.753
2005-03-11,40.1139,81.667,30.071,15.7168,45.2127,47.8471,47.6708
2005-03-14,40.3123,82.1758,29.9745,15.5965,45.4837,47.9622,47.6665
2005-03-15,40.1002,81.4974,29.7889,15.2079,45.1974,47.8701,47.4715
2005-03-16,39.7547,80.8055,29.8235,15.0788,45.4735,47.9795,47.6361
2005-03-17,39.8026,80.9683,29.7889,15.3537,45.6218,48.1636,47.5278
2005-03-18,39.717,80.7279,29.7289,15.2844,45.3354,48.0427,47.3849
2005-03-21,39.5939,80.4283,29.5269,15.0635,45.2076,47.9852,47.3286
2005-03-22,39.2552,79.611,29.1884,14.785,44.8241,47.6341,46.9216
2005-03-23,39.2244,79.6792,28.9937,14.5977,45.0389,47.7435,47.0601
2005-03-24,39.234,79.7745,28.9883,14.5816,45.1309,47.7838,47.1597
2005-03-28,39.2684,79.8903,28.9883,14.6822,44.8548,47.6284,47.0905
2005-03-29,38.9387,79.3591,28.688,14.3024,45.1207,47.824,47.1727
2005-03-30,39.4676,80.4828,28.9227,14.6283,45.3457,47.9334,47.294
2005-03-31,39.4435,80.333,28.91,14.785,45.6729,48.1694,47.4586
2005-04-01,39.2753,79.972,28.8427,14.8725,45.8269,48.267,47.5021
2005-04-04,39.4058,80.1082,28.8518,14.9053,45.8165,48.2439,47.2107
2005-04-05,39.5294,80.4896,29.0065,14.9017,45.6985,48.2497,47.3542
2005-04-06,39.6187,80.7688,29.0883,15.1058,45.8576,48.3941,47.3281
2005-04-07,39.835,81.2047,29.2066,15.2582,45.4881,48.2092,47.089
2005-04-08,39.4916,80.3602,29.2066,15.186,45.6472,48.2612,47.2411
2005-04-11,39.4607,80.4215,29.3158,15.0402,45.8935,48.4056,47.3716
2005-04-12,39.6633,80.8369,29.3886,15.2298,46.3195,48.6597,47.5629
2005-04-13,39.234,79.8835,29.0793,14.9265,46.2066,48.6828,47.676
2005-04-14,38.7705,78.8415,28.6971,14.5445,46.1347,48.8098,47.5021
2005-04-15,38.1523,77.7383,28.3459,14.2383,46.7454,49.1275,47.7194
2005-04-18,38.2897,77.9766,28.2422,14.4067,46.7095,49.0235,47.7281
2005-04-19,38.6125,78.5963,28.617,14.648,47.1611,49.3065,47.9281
2005-04-20,38.063,77.4999,28.2513,14.3024,47.043,49.2776,47.9542
2005-04-21,38.7842,79.005,28.7626,14.7143,46.5504,48.9253,47.702
2005-04-22,38.5301,78.7053,28.6607,14.5517,46.9405,49.1332,47.9281
2005-04-25,38.9078,79.2229,28.8117,14.8273,47.079,49.1332,48.0455
2005-04-26,38.4889,78.4533,28.4514,14.6757,47.0071,49.1101,47.9673
2005-04-27,38.6297,78.7598,28.375,14.543,47.1713,49.2603,48.202
2005-04-28,38.118,77.7723,27.9929,14.3112,47.5203,49.5606,48.4021
2005-04-29,38.5747,78.8279,28.4423,14.6006,47.4382,49.3816,48.2282
2005-05-02,38.7705,79.2706,28.4332,14.6975,47.4279,49.4319,48.2447
2005-05-03,38.8906,79.4068,28.4951,14.6837,47.5566,49.4957,48.2709
2005-05-04,39.2238,80.0197,28.8336,15.0839,47.1395,49.4841,48.1618
2005-05-05,39.1516,79.9924,28.8754,15.1634,47.2477,49.6405,48.2317
2005-05-06,39.1413,79.7404,28.7499,15.2042,46.8974,49.2871,47.9697
2005-05-09,39.3577,80.2376,28.8154,15.2181,46.9438,49.2813,47.8039
2005-05-10,39.0005,79.4068,28.4151,14.8762,47.2786,49.4551,47.7952
2005-05-11,39.1963,79.8426,28.5424,14.9454,47.4228,49.5189,47.8388
2005-05-12,38.7498,78.9641,28.1876,14.6903,47.6081,49.5651,47.6861
2005-05-13,38.585,78.8075,28.0238,14.5393,47.7936,49.6926,47.9523
2005-05-16,38.9696,79.5429,28.1366,14.7121,47.7369,49.6984,47.8781
2005-05-17,39.2375,80.0741,28.133,14.7158,47.8708,49.7621,47.9043
2005-05-18,39.7114,80.8982,28.4514,15.0089,48.1901,49.9244,48.0745
2005-05-19,39.8899,81.2387,28.4715,15.0635,48.0665,49.7738,48.0047
2005-05-20,39.835,81.1229,28.3514,15.0256,48.1232,49.768,47.9916
2005-05-23,40.041,81.5724,28.5861,15.0752,48.4992,49.9938,48.1924
2005-05-24,40.041,81.3817,28.5115,15.0315,48.633,50.1271,48.2971
2005-05-25,39.8934,81.3204,28.4332,14.9235,48.2931,49.9475,48.2928
2005-05-26,40.12,81.7563,28.4514,15.0912,48.2776,49.9765,48.3233
2005-05-27,40.1818,81.8925,28.5697,15.1933,48.3292,50.0286,48.319
2005-05-31,40.0719,81.3681,28.1967,15.0621,48.9266,50.2893,48.5285
2005-06-01,40.405,82.0627,28.3677,15.24,49.5257,50.5996,48.8619
2005-06-02,40.4669,82.2398,28.6098,15.3559,49.6446,50.5822,49.0503
2005-06-03,40.2333,81.8243,28.3423,15.2764,49.2363,50.2917,48.7918
2005-06-06,40.2986,81.7495,28.5297,15.4302,49.4947,50.4253,48.9277
2005-06-07,40.3261,81.8107,28.6753,15.3537,49.8875,50.5705,49.0284
2005-06-08,40.2333,81.6609,28.5697,15.2954,49.6498,50.4776,48.9277
2005-06-09,40.4428,82.0491,28.6825,15.3756,49.6084,50.4485,48.8356
2005-06-10,40.3913,81.8584,28.5734,15.4193,49.0501,50.1289,48.6165
2005-06-13,40.4841,82.1172,28.4751,15.4805,48.7555,49.9953,48.5026
2005-06-14,40.6214,82.3079,28.4423,15.544,48.435,49.9372,48.45
2005-06-15,40.6763,82.4646,28.6116,15.6599,48.5229,49.9198,48.358
2005-06-16,40.8652,82.6757,28.7044,15.7999,48.7659,50.0767,48.4062
2005-06-17,41.0404,82.982,29.1357,15.9901,48.7607,50.0186,48.3975
2005-06-20,41.0369,83.0093,28.8627,15.8458,48.678,49.943,48.3405
2005-06-21,40.9579,83.0572,29.0811,15.7692,49.0346,50.0999,48.5026
2005-06-22,41.0369,83.1256,28.9937,15.918,49.6291,50.4776,48.8488
2005-06-23,40.539,81.9563,28.6662,15.638,49.5774,50.4253,48.8795
2005-06-24,40.1956,81.3546,28.6607,15.5833,49.8255,50.5473,49.0021
2005-06-27,40.2345,81.4709,28.5952,15.6818,49.9599,50.588,49.0722
2005-06-28,40.6446,82.1546,28.759,15.7999,49.6187,50.373,48.9189
2005-06-29,40.5757,81.9358,28.6389,15.708,49.5412,50.3556,48.9452
2005-06-30,40.3758,81.4914,28.6006,15.6599,49.9857,50.5299,49.1205
2005-07-01,40.524,81.7307,28.5625,15.7168,49.3799,50.0951,48.8948
2005-07-05,40.8755,82.3871,28.5952,15.7867,48.9131,49.8911,48.7364
2005-07-06,40.5619,81.6965,28.5188,15.7102,49.1828,49.996,48.842
2005-07-07,40.6791,82.0179,28.3604,15.7561,49.2865,50.1125,48.9696
2005-07-08,41.1787,82.9546,28.7426,15.9202,49.0843,49.9319,48.8728
2005-07-11,41.4716,83.3786,28.95,16.1629,49.0843,49.9086,48.6045
2005-07-12,41.5405,83.5974,29.2503,16.3554,48.8094,49.7804,48.4945
2005-07-13,41.5922,83.7136,29.0156,16.3445,48.7368,49.7337,48.6045
2005-07-14,41.6336,84.0418,29.0974,16.4385,48.6123,49.6697,48.6485
2005-07-15,41.668,83.994,29.021,16.3488,48.7419,49.6813,48.6705
2005-07-18,41.4957,83.6589,28.9391,16.2985,48.3788,49.5997,48.6309
2005-07-19,41.768,84.117,29.0046,16.4844,48.55,49.6697,48.6705
2005-07-20,41.9023,84.4042,29.2012,16.4866,48.8145,49.7629,48.7233
2005-07-21,41.6474,83.9119,29.2612,16.666,48.1506,49.3957,48.4726
2005-07-22,41.9299,84.4726,29.2339,16.6266,48.5241,49.6288,48.6968
2005-07-25,41.8265,84.2333,29.1521,16.4823,48.3477,49.5414,48.6925
2005-07-26,41.8782,84.3358,29.0647,16.5763,48.4255,49.5764,48.7013
2005-07-27,42.0436,84.6435,29.3977,16.666,48.3477,49.5064,48.6397
2005-07-28,42.3331,85.1769,29.5997,16.8738,48.7782,49.722,48.8244
2005-07-29,42.1436,84.6093,29.4577,16.8628,48.2959,49.4248,48.7144
2005-08-01,42.085,84.5478,29.7471,17.1384,48.1162,49.326,48.5988
2005-08-02,42.3434,85.0538,29.96,17.4424,47.96,49.2792,48.5104
2005-08-03,42.3779,85.2794,30.1838,17.3987,48.1943,49.402,48.6252
2005-08-04,42.0023,84.5957,29.9382,17.2456,48.0954,49.3669,48.6252
2005-08-05,41.6784,84.0213,29.829,16.9284,47.7206,49.1038,48.5414
2005-08-08,41.5405,83.864,29.8999,17.0443,47.632,48.9752,48.3205
2005-08-09,41.7542,84.37,30.2821,17.3877,47.8091,49.1155,48.4
2005-08-10,41.8162,84.329,30.4895,17.5736,47.757,49.0921,48.4397
2005-08-11,42.0195,84.6641,30.9809,17.4752,48.0902,49.3026,48.5899
2005-08-12,41.7611,84.1443,30.7898,17.2893,48.5796,49.5014,48.824
2005-08-15,41.9747,84.6641,30.8444,17.4096,48.4547,49.4371,48.7533
2005-08-16,41.4268,83.5632,30.5114,17.1078,48.793,49.671,48.8814
2005-08-17,41.4234,83.5563,30.4349,17.1187,48.4703,49.478,48.7533
2005-08-18,41.3786,83.5495,30.1074,16.8038,48.8295,49.7411,48.8902
2005-08-19,41.5233,83.741,30.2548,16.7381,48.8243,49.7119,48.846
2005-08-22,41.4854,83.741,30.5878,16.9459,48.7722,49.7528,48.824
2005-08-23,41.4302,83.5837,30.4568,16.7863,48.9961,49.8464,48.8637
2005-08-24,41.158,82.8384,30.1347,16.5676,49.0429,49.8698,48.846
2005-08-25,41.289,83.1393,30.2493,16.7535,49.1991,49.899,48.9388
2005-08-26,41.0064,82.5717,30.1511,16.7316,49.1835,49.8172,49.0183
2005-08-29,41.2924,83.2076,30.1347,16.9153,49.246,49.8522,49.0227
2005-08-30,41.1546,82.77,30.0473,16.7381,49.5584,50.0861,49.1022
2005-08-31,41.6852,83.8162,30.5878,17.0859,49.9748,50.4136,49.4467
2005-09-01,41.6818,83.7546,30.9536,17.3221,49.6739,50.4628,49.307
2005-09-02,41.575,83.6042,31.0627,17.4752,49.7157,50.4746,49.3203
2005-09-06,42.0574,84.582,31.4449,17.6939,49.3657,50.3162,49.2183
2005-09-07,42.1953,84.7256,31.3576,17.7158,48.9007,50.1519,49.0409
2005-09-08,42.0471,84.4452,31.1173,17.6874,48.953,50.1519,49.0543
2005-09-09,42.3331,85.1973,31.5268,17.9476,49.1097,50.193,49.0764
2005-09-12,42.3434,85.0264,31.2811,17.9214,48.7701,50.0346,48.9522
2005-09-13,42.0747,84.5547,31.0682,17.7202,49.0261,50.1872,49.0365
2005-09-14,41.9023,84.2469,31.0901,17.6567,48.838,50.0816,48.9168
2005-09-15,41.9127,84.2059,31.1119,17.7595,48.4357,49.9291,48.7439
2005-09-16,42.1987,84.8047,31.4613,18.0329,48.117,49.7355,48.6108
2005-09-19,42.0436,84.5231,31.2538,18.0067,48.2215,49.8352,48.7439
2005-09-20,41.6301,83.809,31.1392,18.0548,48.347,49.7941,48.6684
2005-09-21,41.2339,83.0262,31.1719,18.2254,48.7962,50.0229,48.8858
2005-09-22,41.3751,83.3215,31.1392,18.0439,48.7492,50.0581,48.8591
2005-09-23,41.4578,83.3902,31.0082,18.0286,48.3835,49.7824,48.7172
2005-09-26,41.5098,83.4863,31.3466,18.1882,48.164,49.6534,48.562
2005-09-27,41.5098,83.4657,31.2265,18.0679,48.232,49.6827,48.6063
2005-09-28,41.5478,83.5481,31.5486,18.2735,48.5559,49.7824,48.7083
2005-09-29,41.8941,84.2279,31.9253,18.595,48.3365,49.671,48.6906
2005-09-30,42.0153,84.4888,31.7179,18.5644,48.1693,49.5302,48.5266
2005-10-03,42.036,84.1867,31.6087,18.6825,47.7927,49.3401,48.3779
2005-10-04,41.5236,83.2391,31.4012,18.5075,47.9501,49.3636,48.4402
2005-10-05,40.8831,82.1473,31.1283,17.9454,48.1599,49.4814,48.5069
2005-10-06,40.7169,81.852,30.9809,17.3177,47.9763,49.4166,48.4001
2005-10-07,40.8623,82.1335,31.0901,17.7464,48.1704,49.4814,48.4802
2005-10-10,40.5057,81.44,30.9372,17.6874,48.1389,49.4931,48.4491
2005-10-11,40.3672,81.3232,30.9754,17.7639,48.0392,49.399,48.3689
2005-10-12,40.066,80.6846,30.768,17.2193,47.5724,49.2106,48.1641
2005-10-13,40.0348,80.6366,30.7024,17.1121,47.3993,49.1341,48.084
2005-10-14,40.4607,81.4881,30.9918,17.0465,47.3259,49.1341,47.9861
2005-10-17,40.568,81.7902,30.6806,17.2346,47.3154,49.0752,48.0528
2005-10-18,40.156,80.9044,30.3258,16.7972,47.3679,49.1459,48.1152
2005-10-19,40.7446,82.2503,30.5714,17.1253,47.3889,49.2047,48.1641
2005-10-20,40.1352,80.8013,29.8727,16.4363,47.5147,49.2342,48.0439
2005-10-21,40.298,81.1172,30.0037,16.8738,47.9553,49.4519,48.2977
2005-10-24,41.0008,82.3739,30.4732,17.3287,47.5829,49.2401,48.1152
2005-10-25,40.9004,82.209,30.5059,16.9875,47.1738,49.0105,47.8792
2005-10-26,40.7481,81.9688,30.4513,17.0487,46.8276,48.8222,47.7367
2005-10-27,40.2114,81.0966,30.3913,16.6441,46.9955,48.934,47.7723
2005-10-28,40.8415,82.264,30.6533,17.0815,47.0007,48.881,47.7723
2005-10-31,41.0285,82.4906,30.7079,17.3877,47.0899,48.9164,47.759
2005-11-01,41.1047,82.7378,30.9699,17.6939,47.0356,48.8856,47.742
2005-11-02,41.5998,83.603,31.3958,17.9673,46.8143,48.7853,47.6481
2005-11-03,41.7521,83.9601,31.3794,17.987,46.4983,48.614,47.4827
2005-11-04,41.7487,83.8502,31.0901,17.9498,46.4245,48.5904,47.5185
2005-11-07,41.7798,83.9326,31.2702,17.9629,46.5825,48.679,47.5677
2005-11-08,41.7556,83.9326,31.1938,17.7945,47.0356,48.9211,47.8537
2005-11-09,41.856,84.0425,31.1719,18.0614,46.5509,48.6613,47.599
2005-11-10,42.1053,84.6948,31.1337,18.0898,47.1199,48.9388,47.8492
2005-11-11,42.2922,84.9833,31.2975,18.1292,47.1463,48.9979,47.8895
2005-11-14,42.2057,84.9352,31.1119,18.0811,46.7932,48.7794,47.6481
2005-11-15,42.0395,84.6262,30.9427,17.9783,47.0988,48.9447,47.7733
2005-11-16,42.1191,84.7978,30.8881,18.1314,47.5941,49.1928,47.9744
2005-11-17,42.5138,85.5875,31.4176,18.3982,47.71,49.2872,48.0548
2005-11-18,42.7874,85.924,31.636,18.4485,47.4887,49.1691,47.961
2005-11-21,42.9778,86.3566,31.6796,18.4594,47.6309,49.2636,48.1174
2005-11-22,43.2167,86.7274,31.7834,18.4507,47.6942,49.4349,48.2068
2005-11-23,43.4175,87.2287,31.9362,18.6453,47.5098,49.305,48.1621
2005-11-25,43.4764,87.2973,31.6305,18.6322,47.6836,49.4526,48.2247
2005-11-28,43.0851,86.6793,31.7124,18.5141,47.9207,49.5175,48.3856
2005-11-29,43.092,86.5832,31.6633,18.3501,47.4676,49.2459,48.1621
2005-11-30,42.9224,86.1163,31.4176,18.3938,47.4149,49.2223,48.0727
2005-12-01,43.459,86.9952,32.0072,18.875,47.3408,49.1115,47.9754
2005-12-02,43.4729,87.1051,32.1273,18.8531,47.3568,49.1529,47.9889
2005-12-05,43.3759,86.9197,32.2692,19.0062,47.1451,49.0048,47.8632
2005-12-06,43.369,87.0845,32.3675,19.1812,47.6266,49.2359,47.962
2005-12-07,43.1855,86.5763,32.1546,18.9996,47.4467,49.2062,47.9036
2005-12-08,43.1924,86.5214,32.1491,18.8575,47.7536,49.4196,48.0023
